Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
30-06-2025,07:49,27-06-2025,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"2,10",USD,"2,10",
23-06-2025,16:31,23-06-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 512,93 EUR",,,,EUR,"1633,12",
23-06-2025,16:31,23-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"512,93",EUR,"2146,05",
23-06-2025,15:30,23-06-2025,ADR ON BAIDU INC CLASS A,US0567521085,Ingreso Cambio de Divisa,"1,1441",USD,"584,57",USD,"0,00",885bf4fb-4f55-4f07-b228-4499a5a7a49d
23-06-2025,15:30,23-06-2025,ADR ON BAIDU INC CLASS A,US0567521085,Retirada Cambio de Divisa,,EUR,"-510,93",EUR,"1633,12",885bf4fb-4f55-4f07-b228-4499a5a7a49d
23-06-2025,15:30,23-06-2025,ADR ON BAIDU INC CLASS A,US0567521085,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2144,05",885bf4fb-4f55-4f07-b228-4499a5a7a49d
23-06-2025,15:30,23-06-2025,ADR ON BAIDU INC CLASS A,US0567521085,"Compra 7 ADR on Baidu Inc Class A@83,51 USD (US0567521085)",,USD,"-584,57",USD,"-584,57",885bf4fb-4f55-4f07-b228-4499a5a7a49d
18-06-2025,08:21,18-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,86 EUR",,,,EUR,"2146,05",
18-06-2025,08:21,18-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-8,86",EUR,"2137,19",
18-06-2025,06:35,17-06-2025,,,Ingreso Cambio de Divisa,,EUR,"8,86",EUR,"2146,05",
18-06-2025,06:35,17-06-2025,,,Retirada Cambio de Divisa,"1,1508",USD,"-10,20",USD,"0,00",
17-06-2025,17:31,17-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1.938,45 EUR",,,,EUR,"2137,19",
17-06-2025,17:31,17-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1938,45",EUR,"198,74",
17-06-2025,16:05,17-06-2025,CHEVRON CORP,US1667641005,Ingreso Cambio de Divisa,"1,1530",USD,"1487,50",USD,"10,20",9f1e48c6-a95a-42df-846d-a68ce926ba5b
17-06-2025,16:05,17-06-2025,CHEVRON CORP,US1667641005,Retirada Cambio de Divisa,,EUR,"-1290,10",EUR,"2137,19",9f1e48c6-a95a-42df-846d-a68ce926ba5b
17-06-2025,16:05,17-06-2025,CHEVRON CORP,US1667641005,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"3427,29",9f1e48c6-a95a-42df-846d-a68ce926ba5b
17-06-2025,16:05,17-06-2025,CHEVRON CORP,US1667641005,"Compra 10 Chevron Corp@148,75 USD (US1667641005)",,USD,"-1487,50",USD,"-1477,30",9f1e48c6-a95a-42df-846d-a68ce926ba5b
17-06-2025,16:04,17-06-2025,OCCIDENTAL PETROLEUM CORP,US6745991058,Ingreso Cambio de Divisa,"1,1530",USD,"1385,70",USD,"10,20",6618e459-4ae4-4d1b-82a2-5ccbd88361ee
17-06-2025,16:04,17-06-2025,OCCIDENTAL PETROLEUM CORP,US6745991058,Retirada Cambio de Divisa,,EUR,"-1201,81",EUR,"3429,29",6618e459-4ae4-4d1b-82a2-5ccbd88361ee
17-06-2025,16:04,17-06-2025,OCCIDENTAL PETROLEUM CORP,US6745991058,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"4631,10",6618e459-4ae4-4d1b-82a2-5ccbd88361ee
17-06-2025,16:04,17-06-2025,OCCIDENTAL PETROLEUM CORP,US6745991058,"Compra 30 Occidental Petroleum Corp@46,19 USD (US6745991058)",,USD,"-1385,70",USD,"-1375,50",6618e459-4ae4-4d1b-82a2-5ccbd88361ee
17-06-2025,16:03,17-06-2025,ISHARES CORE S&P 500 UCITS ETF USD,IE00B5BMR087,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"4633,10",a6598026-1e75-4cee-9e97-8972ec05187e
17-06-2025,16:03,17-06-2025,ISHARES CORE S&P 500 UCITS ETF USD,IE00B5BMR087,"Venta 8 iShares Core S&P 500 UCITS ETF USD (Acc)@554,42 EUR (IE00B5BMR087)",,EUR,"4435,36",EUR,"4634,10",a6598026-1e75-4cee-9e97-8972ec05187e
17-06-2025,08:05,16-06-2025,,,Comisión por Acción Corporativa,,USD,"-0,30",USD,"10,20",
17-06-2025,07:55,17-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 19,58 EUR",,,,EUR,"198,74",
17-06-2025,07:55,17-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-19,58",EUR,"179,16",
17-06-2025,07:44,16-06-2025,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Retención del dividendo,,USD,"-0,52",USD,"10,50",
17-06-2025,07:44,16-06-2025,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Dividendo,,USD,"3,48",USD,"11,02",
17-06-2025,07:36,16-06-2025,,,Comisión por Acción Corporativa,,USD,"-0,27",USD,"7,54",
17-06-2025,07:31,16-06-2025,DUKE ENERGY CORP,US26441C2044,Retención del dividendo,,USD,"-0,47",USD,"7,81",
17-06-2025,07:31,16-06-2025,DUKE ENERGY CORP,US26441C2044,Dividendo,,USD,"3,14",USD,"8,28",
17-06-2025,07:26,16-06-2025,,,Comisión por Acción Corporativa,,USD,"-0,57",USD,"5,14",
17-06-2025,07:23,16-06-2025,ALPHABET INC CLASS A,US02079K3059,Retención del dividendo,,USD,"-1,01",USD,"5,71",
17-06-2025,07:23,16-06-2025,ALPHABET INC CLASS A,US02079K3059,Dividendo,,USD,"6,72",USD,"6,72",
17-06-2025,06:34,16-06-2025,,,Ingreso Cambio de Divisa,,EUR,"19,58",EUR,"198,74",
17-06-2025,06:34,16-06-2025,,,Retirada Cambio de Divisa,"1,1590",USD,"-22,69",USD,"0,00",
16-06-2025,17:40,16-06-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2.020,01 EUR",,,,EUR,"179,16",
16-06-2025,17:40,16-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"2020,01",EUR,"2199,17",
16-06-2025,15:32,16-06-2025,AMAZON.COM INC,US0231351067,Ingreso Cambio de Divisa,"1,1569",USD,"2334,64",USD,"22,69",4de39f14-7136-43ff-b19b-dba2411e9fd0
16-06-2025,15:32,16-06-2025,AMAZON.COM INC,US0231351067,Retirada Cambio de Divisa,,EUR,"-2018,01",EUR,"179,16",4de39f14-7136-43ff-b19b-dba2411e9fd0
16-06-2025,15:32,16-06-2025,AMAZON.COM INC,US0231351067,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2197,17",4de39f14-7136-43ff-b19b-dba2411e9fd0
16-06-2025,15:32,16-06-2025,AMAZON.COM INC,US0231351067,"Compra 11 Amazon.com Inc@212,24 USD (US0231351067)",,USD,"-2334,64",USD,"-2311,95",4de39f14-7136-43ff-b19b-dba2411e9fd0
16-06-2025,07:50,13-06-2025,PFIZER INC,US7170811035,Retención del dividendo,,USD,"-3,74",USD,"22,69",
16-06-2025,07:50,13-06-2025,PFIZER INC,US7170811035,Dividendo,,USD,"24,94",USD,"26,43",
16-06-2025,07:42,13-06-2025,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,75",USD,"1,49",
16-06-2025,07:42,13-06-2025,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,26",USD,"-0,26",
16-06-2025,04:43,16-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,7 EUR",,,,EUR,"2199,17",
16-06-2025,04:43,16-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-8,70",EUR,"2190,47",
15-06-2025,06:34,13-06-2025,,,Ingreso Cambio de Divisa,,EUR,"8,70",EUR,"2199,17",
15-06-2025,06:34,13-06-2025,,,Retirada Cambio de Divisa,"1,1578",USD,"-10,07",USD,"0,00",
15-06-2025,00:40,13-06-2025,,,Comisión por Acción Corporativa,,USD,"-1,12",USD,"10,07",
15-06-2025,00:31,13-06-2025,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-1,97",USD,"11,19",
15-06-2025,00:31,13-06-2025,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"13,16",USD,"13,16",
12-06-2025,07:36,12-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,19 EUR",,,,EUR,"2190,47",
12-06-2025,07:36,12-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-2,19",EUR,"2188,28",
12-06-2025,06:36,11-06-2025,,,Ingreso Cambio de Divisa,,EUR,"2,19",EUR,"2190,47",
12-06-2025,06:36,11-06-2025,,,Retirada Cambio de Divisa,"1,1516",USD,"-2,52",USD,"0,00",
11-06-2025,07:32,10-06-2025,EXXON MOBIL CORP,US30231G1022,Dividendo,,USD,"2,97",USD,"2,52",
11-06-2025,07:31,10-06-2025,EXXON MOBIL CORP,US30231G1022,Retención del dividendo,,USD,"-0,45",USD,"-0,45",
09-06-2025,03:53,09-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 53,57 EUR",,,,EUR,"2188,28",
09-06-2025,03:53,09-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-53,57",EUR,"2134,71",
07-06-2025,06:31,06-06-2025,,,Ingreso Cambio de Divisa,,EUR,"53,57",EUR,"2188,28",
07-06-2025,06:31,06-06-2025,,,Retirada Cambio de Divisa,"1,1425",USD,"-61,20",USD,"0,00",
05-06-2025,07:13,04-06-2025,SILA REALTY TRUST INC,US1462805086,Retención del dividendo,,USD,"-10,80",USD,"61,20",
05-06-2025,07:13,04-06-2025,SILA REALTY TRUST INC,US1462805086,Dividendo,,USD,"72,00",USD,"72,00",
04-06-2025,10:30,04-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"854,34",EUR,"2134,71",
04-06-2025,10:30,04-06-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 854,34 EUR",,,,EUR,"1280,37",
04-06-2025,09:56,04-06-2025,INVESCO PHYSICAL GOLD ETC,IE00B579F325,Costes de transacción y/o externos de DEGIRO,,EUR,"-3,00",EUR,"2134,71",f920c507-0730-4b25-b745-d711aa7d2ea3
04-06-2025,09:56,04-06-2025,INVESCO PHYSICAL GOLD ETC,IE00B579F325,"Compra 3 Invesco Physical Gold ETC@283,78 EUR (IE00B579F325)",,EUR,"-851,34",EUR,"2137,71",f920c507-0730-4b25-b745-d711aa7d2ea3
04-06-2025,07:45,04-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-7,06",EUR,"2989,05",
04-06-2025,07:45,04-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 7,06 EUR",,,,EUR,"2996,11",
04-06-2025,06:33,03-06-2025,,,Ingreso Cambio de Divisa,,EUR,"5,03",EUR,"2989,05",
04-06-2025,06:33,03-06-2025,,,Retirada Cambio de Divisa,"1,1400",USD,"-5,73",USD,"0,00",
04-06-2025,06:33,03-06-2025,,,Ingreso Cambio de Divisa,,EUR,"2,03",EUR,"2984,02",
04-06-2025,06:33,03-06-2025,,,Retirada Cambio de Divisa,"1,5640",CAD,"-3,18",CAD,"0,00",
03-06-2025,08:12,03-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-6,85",EUR,"2981,99",
03-06-2025,08:12,03-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 6,85 EUR",,,,EUR,"2988,84",
03-06-2025,08:09,02-06-2025,,,Comisión por Acción Corporativa,,CAD,"-0,35",CAD,"3,18",
03-06-2025,08:07,02-06-2025,ENBRIDGE INC,CA29250N1050,Retención del dividendo,,CAD,"-1,18",CAD,"3,53",
03-06-2025,08:07,02-06-2025,ENBRIDGE INC,CA29250N1050,Dividendo,,CAD,"4,71",CAD,"4,71",
03-06-2025,07:51,02-06-2025,,,Comisión por Acción Corporativa,,USD,"-0,64",USD,"5,73",
03-06-2025,07:40,02-06-2025,ESSENTIAL UTILITIES INC,US29670G1022,Retención del dividendo,,USD,"-1,12",USD,"6,37",
03-06-2025,07:40,02-06-2025,ESSENTIAL UTILITIES INC,US29670G1022,Dividendo,,USD,"7,49",USD,"7,49",
03-06-2025,06:31,02-06-2025,,,Ingreso Cambio de Divisa,,EUR,"6,85",EUR,"2981,99",
03-06-2025,06:31,02-06-2025,,,Retirada Cambio de Divisa,"1,1470",USD,"-7,86",USD,"0,00",
02-06-2025,07:31,30-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,87",USD,"7,86",
02-06-2025,07:31,30-05-2025,MAGNA INTERNATIONAL INC,CA5592224011,Dividendo,,USD,"11,64",USD,"8,73",
02-06-2025,07:31,30-05-2025,MAGNA INTERNATIONAL INC,CA5592224011,Retención del dividendo,,USD,"-2,91",USD,"-2,91",
02-06-2025,03:43,02-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1,10",EUR,"2975,14",
02-06-2025,03:43,02-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,1 EUR",,,,EUR,"2976,24",
31-05-2025,06:40,30-05-2025,,,Ingreso Cambio de Divisa,,EUR,"1,10",EUR,"2975,14",
31-05-2025,06:40,30-05-2025,,,Retirada Cambio de Divisa,"1,1375",USD,"-1,25",USD,"0,00",
30-05-2025,07:38,29-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,14",USD,"1,25",
30-05-2025,07:18,29-05-2025,ISHARES GLOBAL WATER UCITS ETF USD,IE00B1TXK627,Dividendo,,USD,"1,39",USD,"1,39",
27-05-2025,16:30,27-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"1070,53",EUR,"2974,04",
27-05-2025,16:30,27-05-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.070,53 EUR",,,,EUR,"1903,51",
27-05-2025,15:30,27-05-2025,AST SPACEMOBILE INC CLASS A,US00217D1000,Ingreso Cambio de Divisa,"1,1341",USD,"1211,77",USD,"0,00",dba40d88-1609-43b6-92ef-7e5bcd619834
27-05-2025,15:30,27-05-2025,AST SPACEMOBILE INC CLASS A,US00217D1000,Retirada Cambio de Divisa,,EUR,"-1068,53",EUR,"2974,04",dba40d88-1609-43b6-92ef-7e5bcd619834
27-05-2025,15:30,27-05-2025,AST SPACEMOBILE INC CLASS A,US00217D1000,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"4042,57",dba40d88-1609-43b6-92ef-7e5bcd619834
27-05-2025,15:30,27-05-2025,AST SPACEMOBILE INC CLASS A,US00217D1000,"Compra 49 AST SpaceMobile Inc Class A@24,73 USD (US00217D1000)",,USD,"-1211,77",USD,"-1211,77",dba40d88-1609-43b6-92ef-7e5bcd619834
23-05-2025,23:50,23-05-2025,,,flatex Deposit,,EUR,"3000,00",EUR,"4044,57",
23-05-2025,23:42,23-05-2025,,,flatex Deposit,,EUR,"1000,00",EUR,"1044,57",
19-05-2025,04:46,19-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 13,77 EUR",,,,EUR,"44,57",
19-05-2025,04:46,19-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-13,77",EUR,"30,80",
17-05-2025,06:55,16-05-2025,,,Ingreso Cambio de Divisa,,EUR,"13,77",EUR,"44,57",
17-05-2025,06:55,16-05-2025,,,Retirada Cambio de Divisa,"1,1191",USD,"-15,41",USD,"0,00",
16-05-2025,07:58,15-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,44",USD,"15,41",
16-05-2025,07:57,15-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,15",USD,"15,85",
16-05-2025,07:43,15-05-2025,NNN REIT INC,US6374171063,Dividendo,,USD,"5,22",USD,"16,00",
16-05-2025,07:43,15-05-2025,NNN REIT INC,US6374171063,Retención del dividendo,,USD,"-0,78",USD,"10,78",
16-05-2025,07:42,15-05-2025,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,26",USD,"11,56",
16-05-2025,07:42,15-05-2025,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,75",USD,"11,82",
16-05-2025,07:07,15-05-2025,,,Comisión por Acción Corporativa,,USD,"-1,12",USD,"10,07",
16-05-2025,07:05,15-05-2025,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"13,16",USD,"11,19",
16-05-2025,07:05,15-05-2025,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-1,97",USD,"-1,97",
15-05-2025,16:20,15-05-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2.814,16 EUR",,,,EUR,"30,80",
15-05-2025,16:20,15-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"2814,16",EUR,"2844,96",
15-05-2025,15:31,15-05-2025,ALPHABET INC CLASS A,US02079K3059,Ingreso Cambio de Divisa,"1,1173",USD,"3142,03",USD,"0,00",1c1e7f49-1f62-4efb-a646-59a14add7079
15-05-2025,15:31,15-05-2025,ALPHABET INC CLASS A,US02079K3059,Retirada Cambio de Divisa,,EUR,"-2812,16",EUR,"30,80",1c1e7f49-1f62-4efb-a646-59a14add7079
15-05-2025,15:31,15-05-2025,ALPHABET INC CLASS A,US02079K3059,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2842,96",1c1e7f49-1f62-4efb-a646-59a14add7079
15-05-2025,15:31,15-05-2025,ALPHABET INC CLASS A,US02079K3059,"Compra 19 Alphabet Inc Class A@165,37 USD (US02079K3059)",,USD,"-3142,03",USD,"-3142,03",1c1e7f49-1f62-4efb-a646-59a14add7079
13-05-2025,16:50,13-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2.786,51 EUR",,,,EUR,"2844,96",
13-05-2025,16:50,13-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-2786,51",EUR,"58,45",
13-05-2025,15:48,13-05-2025,UBER TECHNOLOGIES INC,US90353T1007,Retirada Cambio de Divisa,"1,1171",USD,"-3115,00",USD,"0,00",ee1753c2-1afe-468d-9764-789423364966
13-05-2025,15:48,13-05-2025,UBER TECHNOLOGIES INC,US90353T1007,Ingreso Cambio de Divisa,,EUR,"2788,51",EUR,"2844,96",ee1753c2-1afe-468d-9764-789423364966
13-05-2025,15:48,13-05-2025,UBER TECHNOLOGIES INC,US90353T1007,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"56,45",ee1753c2-1afe-468d-9764-789423364966
13-05-2025,15:48,13-05-2025,UBER TECHNOLOGIES INC,US90353T1007,Venta 35 Uber Technologies Inc@89 USD (US90353T1007),,USD,"3115,00",USD,"3115,00",ee1753c2-1afe-468d-9764-789423364966
05-05-2025,04:12,05-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 27,67 EUR",,,,EUR,"58,45",
05-05-2025,04:12,05-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-27,67",EUR,"30,78",
04-05-2025,00:41,02-05-2025,,,Comisión por Acción Corporativa,,EUR,"-1,55",EUR,"58,45",
04-05-2025,00:40,02-05-2025,INDUSTRIA DE DISENO TEXTIL SA,ES0148396007,Retención del dividendo,,EUR,"-4,31",EUR,"60,00",
04-05-2025,00:40,02-05-2025,INDUSTRIA DE DISENO TEXTIL SA,ES0148396007,Dividendo,,EUR,"22,68",EUR,"64,31",
03-05-2025,06:43,02-05-2025,,,Ingreso Cambio de Divisa,,EUR,"10,85",EUR,"41,63",
03-05-2025,06:43,02-05-2025,,,Retirada Cambio de Divisa,"1,1325",USD,"-12,29",USD,"0,00",
02-05-2025,07:15,01-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,79",USD,"12,29",
02-05-2025,07:15,01-05-2025,BRISTOL-MYERS SQUIBB CO,US1101221083,Dividendo,,USD,"9,30",USD,"13,08",
02-05-2025,07:15,01-05-2025,BRISTOL-MYERS SQUIBB CO,US1101221083,Retención del dividendo,,USD,"-1,40",USD,"3,78",
02-05-2025,07:14,01-05-2025,,,Comisión por Acción Corporativa,,USD,"-0,58",USD,"5,18",
02-05-2025,07:14,01-05-2025,VERIZON COMMUNICATIONS INC,US92343V1044,Retención del dividendo,,USD,"-1,02",USD,"5,76",
02-05-2025,07:14,01-05-2025,VERIZON COMMUNICATIONS INC,US92343V1044,Dividendo,,USD,"6,78",USD,"6,78",
30-04-2025,07:21,30-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,62 EUR",,,,EUR,"30,78",
30-04-2025,07:21,30-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-3,62",EUR,"27,16",
30-04-2025,06:34,29-04-2025,,,Ingreso Cambio de Divisa,,EUR,"3,62",EUR,"30,78",
30-04-2025,06:34,29-04-2025,,,Retirada Cambio de Divisa,"1,5787",CAD,"-5,72",CAD,"0,00",
29-04-2025,06:56,28-04-2025,,,Comisión por Acción Corporativa,,CAD,"-0,64",CAD,"5,72",
29-04-2025,06:56,28-04-2025,BANK OF NOVA SCOTIA,CA0641491075,Retención del dividendo,,CAD,"-2,12",CAD,"6,36",
29-04-2025,06:56,28-04-2025,BANK OF NOVA SCOTIA,CA0641491075,Dividendo,,CAD,"8,48",CAD,"8,48",
25-04-2025,07:33,25-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,2 EUR",,,,EUR,"27,16",
25-04-2025,07:33,25-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-2,20",EUR,"24,96",
25-04-2025,06:34,24-04-2025,,,Ingreso Cambio de Divisa,,EUR,"2,20",EUR,"27,16",
25-04-2025,06:34,24-04-2025,,,Retirada Cambio de Divisa,"1,1419",USD,"-2,51",USD,"0,00",
24-04-2025,07:32,23-04-2025,,,Comisión por Acción Corporativa,,USD,"-0,28",USD,"2,51",
24-04-2025,07:31,23-04-2025,CISCO SYSTEMS INC,US17275R1023,Dividendo,,USD,"3,28",USD,"2,79",
24-04-2025,07:31,23-04-2025,CISCO SYSTEMS INC,US17275R1023,Retención del dividendo,,USD,"-0,49",USD,"-0,49",
22-04-2025,10:42,22-04-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.071,18 EUR",,,,EUR,"24,96",
22-04-2025,10:42,22-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"1071,18",EUR,"1096,14",
22-04-2025,09:00,22-04-2025,ZEGONA COMMUNICATIONS PLC,GB00BVGBY890,Ingreso Cambio de Divisa,"85,6759",GBP,"909,00",GBP,"0,00",71faecf7-c735-4b73-8548-2c4900d4cfbe
22-04-2025,09:00,22-04-2025,ZEGONA COMMUNICATIONS PLC,GB00BVGBY890,Retirada Cambio de Divisa,,EUR,"-1060,98",EUR,"24,96",71faecf7-c735-4b73-8548-2c4900d4cfbe
22-04-2025,09:00,22-04-2025,ZEGONA COMMUNICATIONS PLC,GB00BVGBY890,Costes de transacción y/o externos de DEGIRO,,EUR,"-4,90",EUR,"1085,94",71faecf7-c735-4b73-8548-2c4900d4cfbe
22-04-2025,09:00,22-04-2025,ZEGONA COMMUNICATIONS PLC,GB00BVGBY890,London/Dublin Stamp Duty,,EUR,"-5,30",EUR,"1090,84",71faecf7-c735-4b73-8548-2c4900d4cfbe
22-04-2025,09:00,22-04-2025,ZEGONA COMMUNICATIONS PLC,GB00BVGBY890,Compra 150 Zegona Communications PLC@606 GBX (GB00BVGBY890),,GBP,"-909,00",GBP,"-909,00",71faecf7-c735-4b73-8548-2c4900d4cfbe
20-04-2025,10:54,20-04-2025,,,flatex Deposit,,EUR,"1060,00",EUR,"1096,14",
17-04-2025,08:01,17-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 9,99 EUR",,,,EUR,"36,14",
17-04-2025,08:01,17-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-9,99",EUR,"26,15",
17-04-2025,06:34,16-04-2025,,,Ingreso Cambio de Divisa,,EUR,"9,99",EUR,"36,14",
17-04-2025,06:34,16-04-2025,,,Retirada Cambio de Divisa,"1,1427",USD,"-11,41",USD,"0,00",
16-04-2025,07:34,15-04-2025,,,Comisión por Acción Corporativa,,USD,"-0,15",USD,"11,41",
16-04-2025,07:34,15-04-2025,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,26",USD,"11,56",
16-04-2025,07:34,15-04-2025,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,75",USD,"11,82",
16-04-2025,07:29,15-04-2025,,,Comisión por Acción Corporativa,,USD,"-1,12",USD,"10,07",
16-04-2025,07:29,15-04-2025,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"13,16",USD,"11,19",
16-04-2025,07:29,15-04-2025,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-1,97",USD,"-1,97",
08-04-2025,07:50,08-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,53 EUR",,,,EUR,"26,15",
08-04-2025,07:50,08-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1,53",EUR,"24,62",
08-04-2025,06:34,07-04-2025,,,Ingreso Cambio de Divisa,,EUR,"1,53",EUR,"26,15",
08-04-2025,06:34,07-04-2025,,,Retirada Cambio de Divisa,"1,5579",CAD,"-2,38",CAD,"0,00",
08-04-2025,01:37,07-04-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 522,77 EUR",,,,EUR,"24,62",
08-04-2025,01:37,07-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"522,77",EUR,"547,39",
07-04-2025,20:00,07-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 521,1 EUR",,,,EUR,"24,62",
07-04-2025,20:00,07-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-521,10",EUR,"-496,48",
07-04-2025,17:14,07-04-2025,ADR ON NOVO NORDISK A/S,US6701002056,Ingreso Cambio de Divisa,"1,0888",USD,"567,00",USD,"0,00",ef0e9fc9-9433-41eb-bf70-e4d2fb9958cf
07-04-2025,17:14,07-04-2025,ADR ON NOVO NORDISK A/S,US6701002056,Retirada Cambio de Divisa,,EUR,"-520,77",EUR,"24,62",ef0e9fc9-9433-41eb-bf70-e4d2fb9958cf
07-04-2025,17:14,07-04-2025,ADR ON NOVO NORDISK A/S,US6701002056,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"545,39",ef0e9fc9-9433-41eb-bf70-e4d2fb9958cf
07-04-2025,17:14,07-04-2025,ADR ON NOVO NORDISK A/S,US6701002056,Compra 9 ADR on Novo Nordisk A/S@63 USD (US6701002056),,USD,"-567,00",USD,"-567,00",ef0e9fc9-9433-41eb-bf70-e4d2fb9958cf
07-04-2025,09:19,07-04-2025,ISHARES CORE FTSE 100 UCITS ETF GBP,IE00B53HP851,Costes de transacción y/o externos de DEGIRO,,EUR,"-3,00",EUR,"547,39",4dab3425-a93b-4272-b3b5-665f9b920fb0
07-04-2025,09:19,07-04-2025,ISHARES CORE FTSE 100 UCITS ETF GBP,IE00B53HP851,"Venta 3 iShares Core FTSE 100 UCITS ETF GBP (Acc)@174,7 EUR (IE00B53HP851)",,EUR,"524,10",EUR,"550,39",4dab3425-a93b-4272-b3b5-665f9b920fb0
07-04-2025,07:34,04-04-2025,,,Comisión por Acción Corporativa,,CAD,"-0,27",CAD,"2,38",
07-04-2025,07:34,04-04-2025,CANADIAN NATURAL RESOURCES LTD,CA1363851017,Retención del dividendo,,CAD,"-0,88",CAD,"2,65",
